date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 17:18:16,,,,117.82,16601.98,21904.95,326.82,31.25,6.09,133.66,14726.73,24384.16,292.61,4.73,35.26,6.21,106.93,21978.22,307.7,31.23,6.55,715432,48,0.35,0.37,655.45,149.5,51.8,353.46,1639.6,1924.75,4880.97,14251.87,4058.42,3274.26,23537.84,21620.51,1676.24,1971.29,5428.38,14499.05
10/04 17:18:18,,,,139.6,16544.55,25310.89,299.82,26.5,6.06,164.36,21910.89,26803.96,296.4,4.32,26.83,5.69,198.02,47287.13,345.35,59.37,5.04,715572,188,0.4,0.42,798.02,617.82,69.51,4111.86,3121.78,2015.84,17092.99,11576.47,4065.35,4200.0,21678.5,30098.31,2637.62,1777.23,12984.72,10432.25
10/04 17:18:20,,,,165.35,23582.18,27380.2,308.22,46.41,6.03,155.45,16354.46,29516.83,295.1,4.57,33.78,6.11,186.14,35144.55,310.3,47.59,5.15,715744,348,0.22,0.4,657.43,207.92,51.23,738.41,2138.61,1900.99,9870.88,13177.51,4314.85,4412.87,23773.13,31753.72,2233.66,1730.69,10799.69,11491.51
10/04 17:18:22,,,,153.0,17262.0,28222.0,297.28,82.27,6.2,174.0,19284.0,28288.0,273.4,6.12,36.03,5.57,176.0,32252.0,298.41,40.04,5.65,715836,528,0.2,0.45,634.0,113.0,50.98,17.75,1896.0,1737.0,7820.75,12197.33,4557.0,4190.0,26096.64,28968.82,2041.0,2017.0,8496.93,14289.01
10/04 17:18:24,,,,8.91,540.59,1136.63,188.22,15.89,8.33,4.95,439.6,265.35,142.4,0.06,11.6,11.6,3.96,1394.06,352.0,15.75,10.0,715912,608,0.15,0.25,622.77,111.88,47.66,17.62,644.55,107.92,696.16,556.72,614.85,115.84,244.18,501.15,664.36,153.47,790.5,888.94
10/04 17:18:26,,,,83.17,12544.55,10954.46,282.55,34.63,5.42,67.33,8106.93,10255.45,272.74,3.15,28.21,5.99,70.3,11112.87,270.11,33.46,6.28,715988,688,0.17,0.35,637.62,115.84,50.33,18.65,2150.5,1940.59,9305.91,13662.92,2244.55,2088.12,10083.26,14417.26,827.72,121.78,2095.46,95.98
10/04 17:18:28,,,,162.0,19830.0,21974.0,258.05,73.37,6.22,173.0,22378.0,25890.0,279.01,9.86,54.88,5.68,185.0,35478.0,302.15,55.34,5.44,716072,772,0.2,0.37,637.0,116.0,48.23,18.59,2490.0,2129.0,12044.75,14763.97,4368.0,4367.0,24062.8,31377.85,2141.0,1994.0,9568.37,13970.88
10/04 17:18:30,,,,178.22,18700.99,25732.67,249.32,83.29,5.6,182.18,25441.58,31263.37,311.26,10.22,52.22,5.47,189.11,35277.23,314.43,88.4,5.28,716152,860,0.15,0.42,631.68,108.91,47.6,17.2,1900.0,1815.84,7716.22,12630.41,4881.19,4776.24,27820.22,34761.0,2051.49,2080.2,9087.52,14962.83
10/04 17:18:32,,,,180.2,25598.02,25863.37,285.58,50.62,5.54,151.49,22879.21,27693.07,333.84,4.25,42.14,5.91,175.25,27871.29,284.77,49.52,5.54,716236,936,0.15,0.4,635.64,111.88,48.61,17.82,1981.19,1890.1,8563.78,13531.6,4455.45,4919.8,24308.64,35608.31,1797.03,1592.08,7106.45,11126.75
10/04 17:18:34,,,,181.19,27548.51,34607.92,343.05,85.52,5.51,192.08,24899.01,28786.14,279.49,10.32,61.4,5.2,148.51,24075.25,269.84,54.38,6.72,716308,1012,0.12,0.4,620.79,105.94,47.58,16.52,2226.73,1755.45,10674.64,11539.75,4448.51,4837.62,23849.44,35113.78,1732.67,1747.52,6262.77,12168.7
10/04 17:18:36,,,,11.88,2819.8,1166.34,335.5,8.42,5.08,14.85,2186.14,1330.69,236.8,0.11,8.2,5.47,35.64,5984.16,300.94,80.5,6.39,716388,1088,0.1,0.27,638.61,109.9,47.66,17.22,657.43,109.9,497.27,537.73,1002.97,680.2,2661.29,4923.54,732.67,170.3,1184.54,949.76
10/04 17:18:38,,,,28.0,2378.0,3598.0,213.43,34.64,6.32,21.0,4006.0,1816.0,277.24,0.2,9.38,5.1,31.0,2962.0,322.06,32.9,5.71,716464,1164,0.1,0.25,651.0,113.0,49.36,17.75,852.0,532.0,1062.4,3809.49,1291.0,957.0,4159.03,6521.73,694.0,339.0,89.58,2349.73
10/04 17:18:40,,,,102.97,9190.1,23160.4,314.17,54.66,5.5,86.14,11495.05,14320.79,299.7,2.88,33.68,6.24,71.29,11689.11,289.44,19.56,6.37,716544,1248,0.1,0.3,639.6,112.87,48.4,17.91,1328.71,1088.12,4190.43,7606.79,2369.31,2122.77,11021.67,14969.12,1510.89,1259.41,5522.89,8733.41
10/04 17:18:42,,,,164.36,20330.69,32398.02,320.82,77.67,6.07,170.3,14645.54,24958.42,232.56,5.4,31.77,5.68,185.15,39922.77,332.21,49.0,5.39,716644,1348,0.22,0.37,663.37,156.44,51.15,401.48,2985.15,1979.21,17099.84,12187.76,4157.43,4098.02,22403.6,28580.65,2735.64,1670.3,15000.5,9826.5
10/04 17:18:44,,,,150.5,17085.15,23782.18,271.55,39.73,6.03,160.4,20334.65,21794.06,262.65,7.4,46.21,5.99,163.37,29647.52,303.26,94.12,6.11,717128,1452,0.2,0.35,664.36,194.06,51.36,673.81,1592.08,1706.93,5296.92,12125.0,4134.65,4030.69,22209.01,28979.07,1588.12,1481.19,5479.19,10140.64
10/04 17:18:46,,,,126.0,16274.0,18512.0,276.08,98.94,8.0,165.0,17978.0,35010.0,321.14,5.16,30.02,5.85,147.0,24066.0,265.85,84.49,6.86,716896,1548,0.25,0.42,637.0,107.0,48.7,32.98,2077.0,2052.0,9146.59,14438.16,4373.0,3599.0,25338.12,25141.07,1983.0,1603.0,8952.03,10614.72
10/04 17:18:48,,,,18.81,3946.53,1400.0,284.21,202.32,5.89,39.6,4154.46,1813.86,150.7,0.72,21.68,5.28,58.42,3631.68,138.41,48.63,7.58,716604,1624,0.22,0.27,637.62,106.93,47.81,16.83,710.89,129.7,1050.78,639.63,921.78,600.99,2040.92,4354.18,649.5,138.61,553.75,791.0
10/04 17:18:50,,,,8.91,633.66,2102.97,307.11,22.33,6.78,3.96,1.98,556.44,141.0,0.04,11.0,4.75,2.97,554.46,187.33,10.67,5.33,716984,400,0.07,0.22,639.6,104.95,49.25,17.38,585.15,52.48,48.18,5.73,593.07,87.13,39.61,324.92,712.87,86.14,1190.64,9.65
10/04 17:18:52,,,,132.67,22766.34,22920.79,344.36,29.18,6.33,173.27,22205.94,32914.85,318.13,6.35,33.47,5.42,157.43,23122.77,293.74,42.4,5.58,717076,432,0.12,0.32,666.34,130.69,51.39,146.19,2132.67,2199.01,9096.23,15850.03,4574.26,4800.0,25385.32,34414.33,1924.75,1980.2,7078.68,14352.67
10/04 17:18:54,,,,169.0,19680.0,34870.0,322.78,111.76,5.96,178.0,31290.0,24020.0,310.73,9.24,45.6,5.59,166.0,33044.0,316.9,76.92,6.07,717184,540,0.17,0.37,682.0,217.0,56.56,811.18,2162.0,2004.0,9110.22,13511.46,4500.0,4907.0,25224.42,35359.81,2332.0,1879.0,11003.71,12434.18
10/04 17:18:56,,,,116.83,16667.33,21491.09,326.61,19.33,6.38,159.41,19534.65,26821.78,290.81,13.01,78.77,6.25,168.32,27728.71,283.02,57.62,5.92,717280,584,0.15,0.32,651.49,125.74,51.94,98.68,1852.48,1568.32,7580.11,10739.96,4022.77,4059.41,20873.14,28349.98,1988.12,1532.67,8971.86,10151.05
10/04 17:18:58,,,,164.36,17069.31,29619.8,284.07,73.75,6.07,180.2,20736.63,30493.07,284.3,12.55,107.62,5.53,163.37,23261.39,271.89,108.33,6.1,717360,700,0.12,0.37,640.59,110.89,50.61,17.53,1768.32,1846.53,6157.41,13286.06,4478.22,3844.55,25625.65,29206.74,2069.31,1814.85,8758.29,12779.97
10/04 17:19:00,,,,14.85,1502.97,3473.27,335.07,18.53,7.87,4.95,1.98,1568.32,317.2,0.11,23.2,9.8,4.95,403.96,102.8,11.2,11.0,717440,780,0.1,0.22,637.62,104.95,50.99,16.45,700.0,104.95,975.64,458.2,707.92,147.52,962.3,814.72,739.6,126.73,1262.42,512.39
10/04 17:19:02,,,,5.0,0.0,1262.0,252.4,12.4,6.0,6.0,0.0,1598.0,266.33,0.09,14.17,6.5,8.0,2592.0,324.0,19.62,8.38,717516,828,0.07,0.2,649.0,115.0,51.76,18.13,752.0,83.0,1473.07,15.35,593.0,49.0,41.32,6.41,692.0,67.0,837.85,8.33
10/04 17:19:04,,,,110.89,13473.27,17930.69,283.2,24.84,6.81,167.33,27104.95,24685.15,309.51,5.65,35.98,5.34,158.42,27083.17,295.27,35.12,5.94,717608,920,0.2,0.37,637.62,113.86,51.84,17.73,1550.5,2284.16,3241.21,17061.98,4603.96,4117.82,27285.39,30435.41,1553.47,2042.57,3571.38,14692.34
10/04 17:19:06,,,,128.71,12314.85,33043.56,352.4,48.78,5.34,83.17,7855.45,19562.38,329.67,2.69,32.4,5.12,124.75,28825.74,328.57,41.24,5.82,717720,988,0.15,0.37,648.51,124.75,51.24,208.17,3234.65,1504.95,20182.05,7729.62,2714.85,2370.3,14198.95,16347.1,3101.98,1333.66,19292.84,6684.66
10/04 17:19:08,,,,177.23,26827.72,28651.49,313.04,94.07,5.63,193.07,25912.87,37083.17,326.29,12.56,70.36,5.17,153.47,29443.56,302.1,69.03,6.5,717856,1120,0.17,0.35,688.12,245.54,57.24,1105.18,2312.87,1785.15,10974.37,11624.1,4492.08,4840.59,24208.43,35184.09,2018.81,1857.43,8250.71,12604.53
10/04 17:19:10,,,,105.94,11643.56,20067.33,299.33,42.44,6.76,153.47,19338.61,27570.3,305.66,6.07,41.66,5.77,160.4,26348.51,302.3,56.92,6.22,718000,1264,0.15,0.3,653.47,163.37,51.97,464.86,1541.58,1667.33,4892.07,12297.69,4067.33,3812.87,22461.08,26616.07,1628.71,1493.07,5779.66,10428.71
10/04 17:19:12,,,,4.0,96.0,824.0,230.0,8.5,6.0,14.0,730.0,2918.0,260.57,0.15,11.0,7.29,4.0,108.0,101.0,10.0,8.0,718076,1316,0.1,0.22,652.0,118.0,53.19,98.23,704.0,137.0,900.89,517.21,751.0,153.0,1123.3,575.49,693.0,131.0,813.26,592.52
10/04 17:19:14,,,,26.73,5724.75,2100.99,292.74,12.7,6.3,38.61,3974.26,8043.56,311.23,0.82,20.67,6.82,33.66,3619.8,301.06,22.41,7.12,718160,1392,0.1,0.27,642.57,111.88,50.44,17.82,632.67,70.3,415.77,6.89,1381.19,1154.46,4497.74,8191.36,1009.9,767.33,2313.95,5721.21
10/04 17:19:16,,,,52.48,6540.59,7071.29,259.4,45.13,5.75,59.41,7148.51,11229.7,309.37,3.02,44.43,5.17,59.41,8710.89,274.73,38.48,5.95,718248,1440,0.12,0.27,662.38,115.84,54.28,18.35,1326.73,1093.07,4251.4,7538.4,1997.03,1569.31,9092.06,10767.12,1346.53,1036.63,4226.06,7172.25
10/04 17:19:18,,,,154.0,15602.0,31092.0,303.21,47.44,6.24,187.0,28534.0,27560.0,299.97,8.3,48.16,5.38,156.0,28086.0,327.42,45.72,5.99,718332,1524,0.15,0.35,658.0,120.0,53.38,19.2,1653.0,1862.0,5586.19,13449.56,4886.0,4666.0,28649.3,33899.37,1988.0,2153.0,8284.79,15630.67
10/04 17:19:20,,,,125.74,11217.82,18728.71,238.16,24.94,6.98,112.87,18861.39,13655.45,288.09,3.62,31.75,5.94,100.0,17186.14,333.49,20.71,6.21,718412,300,0.3,0.3,643.56,110.89,51.63,17.8,1402.97,1383.17,4298.37,9703.55,3558.42,3300.99,19295.77,23358.6,1064.36,1319.8,1335.97,9822.32
10/04 17:19:22,,,,151.49,20201.98,26801.98,310.29,55.08,6.45,155.45,17772.28,32097.03,320.82,9.08,40.41,5.89,122.77,20944.55,308.56,31.67,6.37,718488,88,0.17,0.35,651.49,119.8,51.27,19.45,1818.81,2068.32,6566.18,15391.13,4653.47,3933.66,27932.21,27484.93,1816.83,1836.63,6989.32,13350.08
10/04 17:19:24,,,,23.76,1158.42,4106.93,221.58,22.83,7.38,12.87,817.82,2213.86,235.54,0.2,15.46,9.77,23.76,3657.43,221.92,20.25,6.17,718564,164,0.1,0.25,657.43,119.8,52.95,19.4,672.28,121.78,537.4,553.87,872.28,320.79,1729.18,1822.53,887.13,143.56,2532.87,566.25
10/04 17:19:26,,,,66.0,8298.0,8912.0,260.76,25.12,5.09,49.0,5886.0,7186.0,266.78,1.74,31.96,6.31,43.0,6684.0,249.67,26.14,6.93,718652,328,0.12,0.27,658.0,123.0,50.06,83.03,1161.0,1187.0,2472.86,8597.33,1777.0,1336.0,7529.86,9220.5,1015.0,377.0,2551.32,1989.29
10/04 17:19:28,,,,172.28,30548.51,23398.02,313.14,63.74,5.79,179.21,26205.94,25172.28,286.7,10.94,45.01,5.57,170.3,25239.6,293.44,36.5,5.56,718736,436,0.17,0.35,648.51,112.87,50.09,17.93,1821.78,2173.27,6253.49,16121.39,5183.17,5428.71,29368.31,40899.17,2219.8,2425.74,9386.67,17449.91
10/04 17:19:30,,,,175.25,13455.45,44150.5,328.71,65.18,5.63,155.45,21588.12,25770.3,304.66,12.04,49.03,6.41,144.55,31160.4,320.42,79.02,6.11,718828,528,0.12,0.4,652.48,149.5,49.49,275.09,2916.83,1658.42,16999.92,9407.74,3698.02,3574.26,19555.36,25356.43,2706.93,1627.72,15138.99,9671.16
10/04 17:19:32,,,,202.97,16427.72,62453.47,388.63,43.51,4.6,155.45,21229.7,26336.63,306.0,7.37,47.55,5.06,123.76,19984.16,307.79,36.56,5.16,718936,640,0.17,0.37,638.61,115.84,49.27,81.53,3039.6,1781.19,18074.3,10848.65,4185.15,3983.17,23255.54,28184.96,3103.96,1847.52,18610.48,11890.66
10/04 17:19:34,,,,139.6,18099.01,26970.3,322.84,135.35,7.15,173.27,21039.6,32401.98,308.43,8.31,47.77,5.43,137.62,19324.75,294.49,29.84,5.96,719004,736,0.17,0.45,4333.66,35730.69,327.24,311666.64,1811.88,1586.14,7352.88,10863.76,4060.4,4200.0,21904.97,30473.44,2212.87,1657.43,10858.3,11365.61
10/04 17:19:36,,,,4.0,0.0,998.0,249.5,182.5,7.75,5.0,560.0,246.0,161.2,0.05,10.8,7.0,8.0,2172.0,285.0,12.38,7.75,719200,916,0.1,0.22,623.0,109.0,46.86,17.04,654.0,129.0,726.58,622.18,641.0,104.0,527.14,344.2,713.0,239.0,1095.51,1555.0
10/04 17:19:38,,,,100.99,0.0,49667.33,491.8,13.02,4.14,6.93,0.0,1861.39,268.57,0.15,21.14,6.86,3.96,1063.37,268.5,17.25,6.0,719272,992,0.07,0.25,669.31,112.87,49.82,17.89,1761.39,290.1,9885.99,30.52,611.88,46.53,39.24,5.97,2633.66,450.5,17275.36,43.25
10/04 17:19:40,,,,170.3,20695.05,39708.91,354.7,68.51,5.86,161.39,23059.41,31455.45,337.79,7.88,44.8,5.79,146.53,28352.48,308.84,42.81,5.82,719360,1080,0.1,0.4,620.79,108.91,46.5,17.18,2541.58,2291.09,12551.77,16172.98,4696.04,4357.43,27581.38,30403.43,2564.36,2272.28,13150.96,16082.33
10/04 17:19:42,,,,175.25,20914.85,42089.11,359.51,86.4,5.69,136.63,19584.16,25344.55,328.83,3.71,26.7,6.17,174.26,34609.9,309.39,42.34,5.4,719480,1200,0.15,0.37,663.37,214.85,51.73,865.29,3133.66,1901.98,18453.41,11413.75,4286.14,4267.33,23284.75,30267.82,2663.37,2065.35,13967.61,13531.0
10/04 17:19:44,,,,163.37,16651.49,34332.67,312.08,99.27,6.11,152.48,20928.71,26449.5,310.73,5.47,37.32,5.46,153.47,25744.55,289.23,37.79,5.52,719604,1328,0.17,0.32,629.7,112.87,47.29,33.78,2115.84,1991.09,9327.51,13957.33,4755.45,3963.37,29080.13,28398.94,2245.54,2182.18,10569.79,15156.65
10/04 17:19:46,,,,192.0,22892.0,33560.0,294.02,66.9,5.24,157.0,21382.0,20606.0,267.44,8.07,40.51,5.71,173.0,26486.0,282.22,37.72,5.6,719708,1440,0.17,0.4,657.0,162.0,51.57,405.45,2010.0,1972.0,8400.99,13741.74,5056.0,4876.0,29344.31,33678.18,1784.0,2099.0,6291.89,15516.8
10/04 17:19:48,,,,47.52,2851.49,811.88,77.08,16.23,9.9,8.91,724.75,740.59,164.44,0.14,15.56,11.11,11.88,2675.25,326.33,12.5,7.0,719408,1528,0.17,0.25,636.63,106.93,47.36,16.83,685.15,134.65,682.75,540.18,708.91,242.57,716.85,1384.08,724.75,206.93,1073.39,1225.1
10/04 17:19:50,,,,31.68,4106.93,2962.38,223.12,36.81,5.25,18.81,2356.44,3813.86,328.0,0.33,17.47,5.79,18.81,4665.35,319.16,11.42,6.53,719872,168,0.12,0.25,636.63,106.93,48.56,17.05,1135.64,755.45,3403.7,5312.29,1340.59,684.16,5245.17,3951.77,677.23,79.21,775.84,16.86
10/04 17:19:52,,,,179.0,19756.0,32708.0,293.09,45.43,5.63,172.0,25408.0,28340.0,312.49,8.68,39.84,5.77,159.0,23538.0,299.35,45.29,6.19,719956,96,0.15,0.4,654.0,117.0,50.21,18.84,1998.0,2415.0,6941.11,18046.89,5318.0,5075.0,30172.66,35041.01,2058.0,2332.0,7714.23,16910.44
10/04 17:19:54,,,,200.99,11479.21,65881.19,384.9,45.35,4.96,121.78,17641.58,21334.65,320.05,2.87,22.54,6.07,113.86,20283.17,306.71,31.3,6.33,720064,208,0.12,0.35,659.41,192.08,51.42,657.1,2864.36,1602.97,16773.16,9563.33,3798.02,3215.84,21708.6,22131.81,2960.4,1881.19,17398.92,12164.32
10/04 17:19:56,,,,146.53,12112.87,41742.57,367.53,37.25,5.9,161.39,25192.08,21465.35,289.1,4.18,27.33,5.43,171.29,31528.71,319.18,48.51,5.65,720156,380,0.17,0.35,643.56,128.71,48.59,146.07,2402.97,1794.06,12515.23,11794.04,4607.92,4350.5,26990.24,30480.4,2545.54,2113.86,13351.35,14837.0
10/04 17:19:58,,,,182.18,20649.5,43758.42,353.54,51.57,5.39,169.31,23580.2,32411.88,330.71,9.77,56.13,5.46,164.36,29110.89,332.71,61.17,5.63,720236,464,0.15,0.37,648.51,138.61,49.98,272.92,2518.81,2145.54,12563.65,14915.5,4995.05,4898.02,28818.48,34995.75,2919.8,2059.41,16360.27,13841.89
10/04 17:20:00,,,,9.0,2.0,2418.0,268.89,13.78,6.22,2.0,2.0,108.0,55.0,0.02,8.5,8.5,10.0,2912.0,291.4,15.8,7.5,720328,560,0.07,0.22,647.0,123.0,50.65,146.12,729.0,142.0,1145.38,565.01,645.0,61.0,456.64,7.18,704.0,191.0,687.51,983.43
10/04 17:20:02,,,,113.86,13562.38,18600.0,282.47,35.74,5.68,114.85,17859.41,16534.65,299.47,3.93,31.59,5.2,100.99,17314.85,304.8,35.03,6.3,720428,736,0.15,0.37,686.14,252.48,55.25,1169.1,1848.51,2581.19,4930.78,19690.38,3608.91,3167.33,19773.89,22702.82,1160.4,672.28,3286.98,3896.72
10/04 17:20:04,,,,147.52,13879.21,24697.03,261.49,55.05,6.07,115.84,16475.25,14255.45,265.28,2.87,26.51,6.07,139.6,21386.14,287.82,55.01,6.08,720524,832,0.15,0.27,649.5,128.71,50.95,161.71,1542.57,1120.79,5889.33,7249.71,3076.24,3298.02,14906.33,25065.45,1794.06,1624.75,7128.94,11625.02
10/04 17:20:06,,,,162.38,17910.89,31071.29,301.66,78.25,6.15,161.39,20823.76,27417.82,298.92,5.54,33.61,6.02,163.37,21059.41,279.61,44.44,6.11,720608,920,0.12,0.35,642.57,108.91,50.67,17.41,1891.09,1888.12,7601.12,13279.27,4712.87,4484.16,26717.34,31757.65,1967.33,1897.03,8336.05,13385.55
10/04 17:20:08,,,,162.0,19032.0,34094.0,327.94,96.14,6.22,145.0,15892.0,24120.0,275.94,8.94,78.13,5.66,117.0,20240.0,300.43,56.56,6.26,720688,996,0.12,0.37,644.0,107.0,49.57,16.91,2100.0,1971.0,9215.19,13788.86,4293.0,3609.0,24520.29,25180.65,1817.0,1576.0,7367.17,10799.36
10/04 17:20:10,,,,180.2,19916.83,32392.08,290.29,64.38,5.53,189.11,24326.73,34829.7,312.82,9.24,45.91,5.24,174.26,27813.86,280.34,62.89,5.72,720760,1072,0.17,0.35,653.47,112.87,51.76,17.89,1970.3,1937.62,8073.89,13545.8,5250.5,4721.78,30810.26,32981.18,2040.59,2313.86,8258.32,16979.23
10/04 17:20:12,,,,9.9,0.0,2596.04,262.2,15.4,6.7,4.95,435.64,1047.52,299.6,0.08,16.6,14.6,4.95,790.1,290.4,15.2,8.0,720840,1152,0.12,0.22,643.56,115.84,50.93,18.57,696.04,164.36,951.2,919.52,709.9,136.63,949.68,554.23,691.09,252.48,714.06,1750.09
10/04 17:20:14,,,,90.1,8912.87,18968.32,309.45,49.68,5.46,76.24,8952.48,9287.13,239.25,2.42,30.18,5.39,89.11,13168.32,271.29,28.23,5.86,720920,1232,0.1,0.3,647.52,110.89,51.4,17.31,1686.14,1607.92,6137.5,11774.47,2735.64,2147.52,14624.31,14342.05,1399.01,1046.53,4626.07,6762.58
10/04 17:20:16,,,,185.0,20494.0,38450.0,318.62,45.44,5.39,178.0,26062.0,24080.0,281.7,6.98,40.26,5.57,167.0,24408.0,236.2,54.01,6.03,720992,1312,0.15,0.37,663.0,114.0,52.95,18.07,2330.0,2495.0,10275.0,17990.45,5503.0,4690.0,32379.61,31162.93,2339.0,2480.0,10691.53,17950.41
10/04 17:20:18,,,,162.38,12924.75,34053.47,289.32,50.34,6.14,138.61,20401.98,21273.27,300.66,3.26,24.24,5.66,149.5,28514.85,274.7,79.4,6.67,721084,1408,0.15,0.37,640.59,109.9,50.36,17.47,1956.44,1837.62,8181.56,12863.63,4495.05,3434.65,26907.13,23954.29,1925.74,1960.4,7930.74,14112.9
10/04 17:20:20,,,,188.12,31178.22,28255.45,315.94,55.07,5.31,131.68,23077.23,17095.05,305.07,3.38,30.94,5.77,163.37,21584.16,263.1,68.36,6.11,721160,1484,0.15,0.35,653.47,118.81,52.2,19.11,1757.43,1682.18,7100.86,11696.2,4497.03,5288.12,23247.72,38227.96,2017.82,1655.45,9480.14,11207.23
10/04 17:20:22,,,,172.28,19582.18,37235.64,329.8,52.67,5.71,137.62,21564.36,20782.18,307.7,3.83,28.23,6.45,171.29,29766.34,298.8,47.23,5.83,721240,1448,0.15,0.32,664.36,108.91,53.48,17.38,1905.94,2230.69,6923.65,16480.87,4937.62,4334.65,29476.68,31341.17,1789.11,1845.54,6777.37,12988.53
10/04 17:20:24,,,,14.0,956.0,4046.0,357.29,16.79,6.71,13.0,1852.0,2612.0,343.38,0.37,28.31,4.92,17.0,2500.0,294.47,21.82,7.59,721316,1524,0.1,0.2,651.0,111.0,51.94,17.87,684.0,122.0,703.88,569.98,997.0,438.0,2926.92,2691.11,696.0,193.0,692.15,1124.39
10/04 17:20:26,,,,80.2,12590.1,12849.5,317.21,32.35,5.91,75.25,16669.31,9659.41,349.89,1.85,23.03,6.2,57.43,13281.19,313.9,20.66,6.16,721392,328,0.12,0.3,636.63,105.94,50.08,16.99,1107.92,190.1,4264.5,13.99,2512.87,2390.1,12071.61,17173.23,1530.69,1821.78,4464.37,13575.58
10/04 17:20:28,,,,179.21,27423.76,29106.93,315.45,57.29,5.57,139.6,21607.92,15126.73,263.13,4.58,32.12,6.18,169.31,25697.03,277.15,79.2,5.89,721476,468,0.12,0.37,630.69,106.93,48.6,16.81,2183.17,1692.08,10284.53,11029.38,4276.24,4875.25,21525.34,35481.51,1935.64,1972.28,7569.69,14251.4
10/04 17:20:30,,,,175.25,23431.68,38172.28,351.53,75.4,5.69,195.05,29134.65,23500.99,269.86,6.62,34.29,4.94,188.12,27310.89,265.62,53.31,5.3,721556,548,0.15,0.35,641.58,111.88,50.66,17.82,2195.05,2096.04,9816.18,15305.88,5178.22,5304.95,29242.37,37745.43,2002.97,1895.05,8554.02,13481.05
10/04 17:20:34,,,,156.0,17414.0,30592.0,307.73,84.92,6.41,154.0,22048.0,27646.0,322.69,4.29,33.05,5.23,166.0,25514.0,244.9,57.39,6.02,721664,604,0.38,0.25,642.0,110.0,49.5,18.06,1969.0,1843.0,8422.82,13175.66,4706.0,3890.0,27841.18,27841.55,1668.0,1955.0,5524.47,14376.77
10/04 17:20:36,,,,143.0,19796.0,23204.0,300.7,74.89,5.71,100.0,15036.0,11270.0,263.06,2.48,25.31,5.78,74.0,9554.0,301.68,31.23,6.08,721740,680,0.35,0.2,641.0,99.0,52.47,16.39,797.0,375.0,1163.64,2842.54,2819.0,3177.0,13535.52,24063.03,923.0,297.0,2250.84,2019.52
10/04 17:20:38,,,,74.0,8450.0,11590.0,270.81,34.41,5.95,67.0,12048.0,8690.0,309.52,0.98,14.64,5.16,58.0,12078.0,327.59,26.95,6.83,721828,740,0.43,0.2,644.0,109.0,49.63,17.74,993.0,1681.0,612.66,13868.48,2657.0,2021.0,14485.23,13875.13,657.0,79.0,331.75,8.23
10/04 17:20:40,,,,175.0,21142.0,25484.0,266.43,57.77,5.71,184.0,21280.0,32054.0,289.86,11.03,50.84,5.41,194.0,31506.0,298.12,50.1,5.15,721908,820,0.4,0.28,651.0,105.0,53.25,17.49,1913.0,1943.0,7489.83,14114.76,5391.0,5001.0,30845.74,34776.04,2066.0,2376.0,7938.27,17076.97
10/04 17:20:42,,,,142.0,20052.0,22128.0,297.04,116.01,7.04,142.0,17054.0,20616.0,265.28,3.25,53.23,6.03,174.0,28826.0,275.15,51.96,5.75,722000,864,0.38,0.25,648.0,132.0,49.78,147.45,1472.0,1832.0,3511.06,13759.93,4892.0,4126.0,28592.05,28382.24,1581.0,1911.0,4759.06,14289.29
10/04 17:20:44,,,,155.0,23222.0,25584.0,314.88,128.02,6.45,143.0,15430.0,22052.0,262.11,5.24,40.44,6.17,158.0,22870.0,268.1,57.68,6.28,722068,936,0.45,0.28,651.0,116.0,53.48,18.45,1380.0,1741.0,3269.81,12924.21,4297.0,4305.0,23166.3,29640.27,1698.0,1477.0,6713.94,9888.95
10/04 17:20:46,,,,159.0,19280.0,24950.0,278.18,88.01,6.29,130.0,19328.0,19146.0,295.95,2.92,22.16,6.43,116.0,16730.0,270.21,25.73,6.78,722144,1012,0.38,0.25,635.0,113.0,49.29,18.0,1328.0,1267.0,3616.35,8833.55,3708.0,3857.0,19000.44,27149.02,1717.0,1470.0,7139.43,9829.38
10/04 17:20:48,,,,144.0,18724.0,23400.0,292.53,114.33,5.69,52.0,5500.0,8034.0,260.27,0.69,13.63,7.38,46.0,6816.0,270.52,25.39,7.0,722220,1060,0.43,0.2,636.0,112.0,51.22,17.71,810.0,161.0,1838.75,1024.38,2223.0,2118.0,10609.1,15079.06,753.0,117.0,1328.95,741.54
