date,contVaeMngr_AbortAllVaeMigrations:03582,raidMigrate_TrcErrCb:00200,contCmd_StartMigration:05425,contVaeMngr_AbortAllVaeMigrations:03547,contCmd_AbortMigration:05459,contCmd_EndMigration:05488,contCmd_EndMigration:05521,contCmd_AbortMigration:05478,contCmd_StartMigration:05449,raidComb_StartMigrate:02486,raidComb_EndMigrateInter:02725,
30/03 17:48:05,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:11,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:19,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:21,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:23,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:37,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:41,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:45,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:46,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:54,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:48:59,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:49:10,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:49:12,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:49:16,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:49:20,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:49:28,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:49:32,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:49:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:49:41,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:49:44,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:49:45,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:02,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:04,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:50:08,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:14,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:20,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:21,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:26,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:39,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:42,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:44,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:46,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:47,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:50:59,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:02,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:10,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:17,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:19,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:30,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:32,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:42,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:45,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:51:47,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:53,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:51:54,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:08,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:14,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:17,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:23,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:28,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:31,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:37,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:43,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:44,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:52:53,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:00,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:10,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:11,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:20,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:21,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:27,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:28,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:53:31,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:37,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:43,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:48,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:53:55,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:54:05,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:08,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:11,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:54:15,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:16,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:24,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:26,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:30,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:33,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:38,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:39,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:42,0,0,3,0,0,3,3,0,3,3,3,
30/03 17:54:46,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:56,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:54:59,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:01,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:02,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:06,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:12,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:13,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:22,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:31,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:36,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:37,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:50,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:55:57,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:00,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:08,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:10,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:12,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:14,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:15,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:19,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:26,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:32,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:36,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:56:45,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:51,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:52,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:54,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:56:57,0,0,3,0,0,3,3,0,3,3,3,
30/03 17:56:59,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:16,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:35,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:40,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:42,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:45,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:49,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:52,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:57:55,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:00,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:06,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:07,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:21,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:22,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:41,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:42,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:58:44,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:46,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:58:50,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:58:55,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:59:00,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:59:12,0,0,1,0,0,2,2,0,1,1,2,
30/03 17:59:13,0,0,1,0,0,0,0,0,1,1,0,
30/03 17:59:19,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:59:21,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:59:23,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:59:24,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:59:33,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:59:49,0,0,2,0,0,2,2,0,2,2,2,
30/03 17:59:51,0,0,1,0,0,1,1,0,1,1,1,
30/03 17:59:52,0,0,3,0,0,3,3,0,3,3,3,
30/03 18:00:07,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:12,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:14,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:00:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:19,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:22,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:36,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:41,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:42,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:00:59,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:01,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:02,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:01:08,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:23,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:26,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:28,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:32,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:33,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:01:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:35,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:01:37,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:01:43,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:02,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:03,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:06,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:09,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:02:12,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:15,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:24,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:30,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:31,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:39,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:40,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:45,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:46,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:48,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:02:49,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:03:01,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:03:11,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:03:13,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:03:14,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:03:19,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:03:26,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:03:27,0,0,1,0,0,0,0,0,1,1,0,
30/03 18:03:30,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:03:32,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:03:33,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:03:41,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:03:48,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:03:50,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:04:16,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:04:35,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:04:42,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:04:47,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:05:19,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:05:22,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:05:24,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:05:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:05:38,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:05:47,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:05:53,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:06:06,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:06:13,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:06:15,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:06:36,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:06:40,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:06:47,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:06:49,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:06:54,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:06:56,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:06:57,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:07:13,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:07:15,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:07:51,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:08:01,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:08:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:08:15,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:08:16,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:08:23,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:08:42,0,0,6,0,0,0,0,0,6,6,0,
30/03 18:08:52,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:00,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:03,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:20,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:26,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:28,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:39,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:41,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:49,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:51,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:09:55,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:02,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:10:08,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:10,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:12,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:13,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:17,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:30,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:46,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:47,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:50,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:10:51,0,0,1,0,0,0,0,0,1,1,0,
30/03 18:10:53,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:10:58,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:01,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:02,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:09,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:10,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:13,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:22,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:24,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:27,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:41,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:45,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:47,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:56,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:11:57,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:03,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:09,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:22,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:29,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:32,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:33,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:37,0,0,1,0,0,2,2,0,1,1,2,
30/03 18:12:38,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:40,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:44,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:50,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:55,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:12:57,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:13:07,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:13:12,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:13:24,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:13:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:13:35,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:13:38,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:13:58,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:14:02,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:14:06,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:14:09,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:14:11,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:14:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:14:34,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:14:51,0,0,1,0,0,2,2,0,1,1,2,
30/03 18:14:59,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:15:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:15:21,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:15:26,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:16:05,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:16:22,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:16:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:16:39,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:16:40,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:16:51,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:17:16,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:17:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:17:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:17:58,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:18:10,0,0,6,0,0,0,0,0,6,6,0,
30/03 18:18:14,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:18:26,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:18:29,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:18:31,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:18:39,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:18:48,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:01,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:09,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:13,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:16,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:19,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:23,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:26,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:35,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:47,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:19:49,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:19:53,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:20:07,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:20:14,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:20:16,0,0,0,0,0,2,2,0,0,0,2,
30/03 18:20:20,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:20:30,0,0,1,0,0,2,2,0,1,1,2,
30/03 18:20:31,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:20:32,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:20:44,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:20:47,0,0,1,0,0,2,2,0,1,1,2,
30/03 18:21:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:21:05,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:21:23,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:21:43,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:21:45,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:21:46,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:22:05,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:22:08,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:22:21,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:22:45,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:06,0,0,6,0,0,0,0,0,6,6,0,
30/03 18:23:27,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:31,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:32,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:33,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:34,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:35,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:42,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:43,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:55,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:23:59,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:01,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:02,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:03,0,0,1,0,0,2,2,0,1,1,2,
30/03 18:24:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:10,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:11,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:17,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:31,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:37,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:24:38,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:44,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:24:47,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:24:52,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:24:58,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:25:00,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:25:01,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:25:11,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:25:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:25:27,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:25:29,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:26:04,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:26:09,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:26:56,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:27:07,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:27:09,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:27:16,0,0,2,0,0,2,2,0,2,2,2,
30/03 18:27:18,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:27:25,0,0,6,0,0,0,0,0,6,6,0,
30/03 18:27:47,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:27:51,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:28:00,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:28:14,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:28:15,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:28:16,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:28:18,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:28:26,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:28:33,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:28:45,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:28:49,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:28:54,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:29:01,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:29:03,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:29:20,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:29:22,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:29:25,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:29:55,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:30:40,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:30:43,0,0,3,0,0,0,0,0,3,3,0,
30/03 18:30:53,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:31:02,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:31:19,0,0,1,0,0,1,1,0,1,1,1,
30/03 18:31:20,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:31:24,0,0,0,0,0,1,1,0,0,0,1,
30/03 18:31:28,0,0,0,0,0,1,1,0,0,0,1,
