date,raidComb_SetPriTgtGenNum:01922,contCmd_SetCombState:05414,raidComb_SendMdmCombState:01610,contIniState_InitStateAccess:00164,raidComb_SetState:01843,raidComb_SetState:01702,raidComb_SetCombState:00128,raidComb_SendMdmCombState:01489,raidCombState_ValidateCombGen:12574,raidComb_SendMdmCombState:01439,raidComb_ValidateStateTransition:00901,raidComb_SendMdmCombState:01463,raidCombState_ValidateCombGen:12552,
29/03 15:59:00,33,25,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:06:30,29,28,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:12:56,33,26,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:27:37,11,11,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:29:31,31,27,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:48:52,19,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:49:54,27,25,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:53:40,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:55:04,14,14,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:56:51,19,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 16:59:55,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 17:08:47,23,21,0,0,0,0,0,0,0,0,0,0,0,
29/03 17:12:32,0,0,3,0,0,0,0,0,0,0,0,0,0,
29/03 17:13:34,26,25,0,0,0,0,0,0,0,0,0,0,0,
29/03 17:30:54,24,22,0,0,0,0,0,0,0,0,0,0,0,
29/03 17:43:19,31,31,0,0,0,0,0,0,0,0,0,0,0,
29/03 17:56:29,23,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:14:44,34,34,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:15:45,34,28,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:15:46,0,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:24:11,25,23,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:37:57,26,26,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:37:58,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:41:46,39,35,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:41:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:48:04,16,16,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:49:05,33,28,0,0,0,0,0,0,0,0,0,0,0,
29/03 18:49:06,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:02:27,0,0,3,0,0,0,0,0,0,0,0,0,0,
29/03 19:06:23,40,39,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:16:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:17:50,22,22,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:19:42,22,22,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:20:45,30,24,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:42:11,36,34,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:47:06,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:57:37,39,35,0,0,0,0,0,0,0,0,0,0,0,
29/03 19:57:38,0,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:05:37,42,38,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:05:38,2,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:09:07,28,27,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:22:56,45,41,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:28:58,35,35,0,0,0,0,8,0,0,0,0,0,0,
29/03 20:28:59,15,15,0,0,2,2,18,0,0,0,0,0,0,
29/03 20:29:01,4,4,0,0,1,1,6,0,0,0,0,0,0,
29/03 20:29:02,5,5,0,0,1,1,6,0,0,0,0,0,0,
29/03 20:29:04,10,10,0,0,1,1,9,0,0,0,0,0,1,
29/03 20:29:05,16,16,0,0,2,2,19,0,0,0,0,0,0,
29/03 20:29:06,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:08,19,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:09,2,2,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:29:10,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:14,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:15,10,10,0,0,0,0,2,0,0,0,0,0,0,
29/03 20:29:16,18,18,0,0,3,2,22,0,0,0,0,0,0,
29/03 20:29:18,8,8,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:20,5,5,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:22,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:23,8,8,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:24,6,6,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:25,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:26,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:27,2,2,0,0,0,0,2,0,0,0,0,0,0,
29/03 20:29:30,7,7,0,0,1,0,7,0,0,0,0,0,0,
29/03 20:29:31,1,1,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:29:33,5,5,0,0,1,1,5,0,0,0,0,0,0,
29/03 20:29:34,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:35,5,5,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:29:36,10,10,0,0,1,1,8,0,0,0,0,0,0,
29/03 20:29:38,9,9,0,0,1,0,5,0,0,0,0,0,0,
29/03 20:29:39,5,5,0,0,0,0,2,0,0,0,0,0,0,
29/03 20:29:40,8,8,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:41,12,12,0,0,3,0,16,0,0,0,0,0,0,
29/03 20:29:42,6,6,0,0,0,1,4,0,0,0,0,0,0,
29/03 20:29:44,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:49,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:51,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:29:52,1,1,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:29:53,9,9,0,0,0,0,3,0,0,0,0,0,0,
29/03 20:29:54,2,2,0,0,0,0,2,0,0,0,0,0,0,
29/03 20:29:55,8,8,0,0,0,0,2,0,0,0,0,0,0,
29/03 20:29:56,14,14,0,0,2,2,15,0,0,0,0,0,0,
29/03 20:29:57,12,12,0,0,1,1,10,0,0,1,0,0,0,
29/03 20:29:58,5,5,0,0,0,0,3,0,0,0,0,0,0,
29/03 20:29:59,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:30:00,3,3,0,0,0,0,3,0,0,0,0,0,0,
29/03 20:30:01,2,2,0,0,0,0,2,0,0,0,0,0,0,
29/03 20:30:02,4,4,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:30:03,4,4,0,0,0,0,4,0,0,0,0,0,0,
29/03 20:30:04,15,15,0,0,1,1,10,0,0,0,0,0,0,
29/03 20:30:05,40,40,0,0,5,4,35,0,0,0,0,0,0,
29/03 20:30:06,12,12,0,0,2,2,13,0,0,0,0,0,0,
29/03 20:30:07,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:30:11,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:30:12,1,1,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:30:13,15,15,0,0,1,1,11,0,0,0,0,0,0,
29/03 20:30:14,2,2,0,0,0,0,2,0,0,0,0,0,0,
29/03 20:30:15,1,1,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:30:16,1,1,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:30:17,2,2,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:30:18,56,56,0,0,0,0,37,0,0,0,0,0,0,
29/03 20:30:19,4,4,0,0,0,0,4,0,0,0,0,0,0,
29/03 20:30:20,20,19,0,0,6,3,19,0,0,0,0,0,0,
29/03 20:30:21,2,3,0,0,0,1,3,0,0,0,0,0,0,
29/03 20:30:22,4,3,0,0,0,1,1,0,0,1,0,0,0,
29/03 20:30:23,0,1,0,0,0,0,1,0,0,0,0,0,0,
29/03 20:30:25,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:30:51,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:30:54,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:30:56,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:31:00,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:31:42,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:32:18,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:32:28,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:32:30,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:34:45,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:35:14,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:35:25,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:37:18,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:37:34,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:38:40,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:38:42,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:39:44,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:39:59,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:40:01,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:41:32,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:41:50,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:42:17,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:46:28,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:46:44,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:47:01,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:57:30,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:58:15,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 20:58:57,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:02:21,2,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:02:22,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:02:26,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:02:27,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:03:11,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:03:42,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:03:58,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:04:27,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:05:36,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:06:47,3,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:06:48,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:06:51,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:08:28,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:09:13,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:10:51,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:12:11,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:13:34,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:14:00,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:14:38,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:16:09,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:16:15,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:16:17,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:17:22,1,0,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:17:23,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:20:31,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:20:45,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:20:53,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:22:47,2,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:22:48,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:22:51,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:26:36,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:29:51,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:32:36,2,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:32:37,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:34:16,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:34:45,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:35:34,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:35:46,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:36:42,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:42:13,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:44:34,0,0,3,0,0,0,0,12,0,0,0,0,0,
29/03 21:44:36,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:46:33,1,0,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:46:34,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:47:04,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:49:04,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:49:55,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:51:41,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 21:57:30,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:02:19,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:04:42,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:09:34,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:23:32,0,0,3,0,0,0,0,0,0,0,0,0,0,
29/03 22:25:52,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:26:49,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:27:51,5,5,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:28:11,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:29:19,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:30:03,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:32:15,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:34:43,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:37:15,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:39:46,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:44:59,2,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:45:01,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:47:20,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:49:34,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 22:49:36,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:04:14,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:05:21,1,0,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:05:22,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:06:41,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:07:50,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:08:50,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:11:04,4,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:12:12,3,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:14:23,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:14:26,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:22:37,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:22:39,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:32:21,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:48:35,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:50:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:55:23,2,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 23:57:43,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:01:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:07:38,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:39:13,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:39:18,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:41:29,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:41:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:44:09,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:46:31,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:48:56,4,4,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:51:20,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:53:45,1,1,0,0,0,0,0,0,0,1,0,0,0,
30/03 00:58:28,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 00:58:57,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 01:00:58,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 01:01:22,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 01:29:11,1,0,0,0,0,0,0,0,0,0,0,0,0,
30/03 01:29:12,0,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 01:31:56,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 01:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,
30/03 01:42:01,0,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:11:18,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:13:40,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:24:02,0,0,3,0,0,0,0,9,0,0,0,0,0,
30/03 02:24:04,129,85,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:34:12,4,4,0,0,0,0,4,0,0,0,0,0,0,
30/03 02:34:13,45,45,0,0,2,1,8,0,0,0,0,0,0,
30/03 02:34:14,4,4,0,0,1,0,3,0,0,0,0,0,0,
30/03 02:34:15,19,19,0,0,3,3,24,0,0,0,0,0,0,
30/03 02:34:16,3,3,0,0,0,0,2,0,0,0,0,0,0,
30/03 02:34:17,3,3,0,0,0,0,1,0,0,0,0,0,0,
30/03 02:34:18,77,77,0,0,9,4,59,0,0,0,0,0,0,
30/03 02:34:19,33,33,0,0,3,3,37,0,0,0,0,0,0,
30/03 02:34:20,6,5,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:34:21,0,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:34:23,13,13,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:35:17,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:35:39,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:35:44,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:35:50,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:36:16,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:36:33,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:48:30,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:49:32,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:50:41,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:51:06,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:52:06,8,8,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:52:08,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:52:26,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:52:57,4,4,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:53:09,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 02:53:44,4,4,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:04:26,4,4,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:05:31,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:06:16,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:06:22,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:07:11,4,4,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:07:42,5,5,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:08:31,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:16:36,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:16:38,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:17:51,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:18:29,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:19:54,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:22:05,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:23:00,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:23:27,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:25:39,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 03:26:33,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:02:31,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:03:46,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:06:06,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:09:35,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:14:00,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:49:50,155,95,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:49:51,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:49:52,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:52:30,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:54:44,34,34,0,0,1,0,13,0,0,0,0,0,0,
30/03 04:54:45,52,52,0,0,3,3,25,0,0,0,0,0,0,
30/03 04:54:46,14,14,0,0,1,1,7,0,0,0,0,0,1,
30/03 04:54:47,6,6,0,0,1,0,7,0,0,0,0,0,0,
30/03 04:54:48,4,4,0,0,0,0,4,0,0,0,0,0,0,
30/03 04:54:49,3,3,0,0,1,0,5,0,0,0,0,0,0,
30/03 04:54:51,6,6,0,0,1,1,6,0,0,0,0,0,0,
30/03 04:54:53,22,22,0,0,3,1,17,0,1,0,0,0,0,
30/03 04:54:54,8,8,0,0,0,0,7,0,0,0,0,0,0,
30/03 04:54:55,18,18,0,0,3,2,22,0,0,0,0,0,1,
30/03 04:54:56,35,35,0,0,5,2,34,0,0,0,0,0,1,
30/03 04:54:57,18,18,0,0,1,1,11,0,0,0,0,0,1,
30/03 04:54:58,16,16,0,0,1,1,10,0,0,1,0,0,1,
30/03 04:54:59,12,12,0,0,2,2,15,0,0,0,0,0,0,
30/03 04:55:00,3,3,0,0,0,0,1,0,0,0,0,0,0,
30/03 04:55:03,9,9,0,0,2,1,11,0,0,1,0,0,0,
30/03 04:55:04,31,30,0,0,0,1,16,0,0,1,0,0,1,
30/03 04:55:05,16,17,0,0,3,3,22,0,0,0,0,0,1,
30/03 04:55:06,29,29,0,0,3,3,22,0,0,0,0,0,0,
30/03 04:55:07,9,9,0,0,0,0,5,0,0,0,0,0,0,
30/03 04:55:08,11,11,0,0,1,1,9,0,0,0,0,0,0,
30/03 04:55:09,13,13,0,0,2,2,13,0,0,0,0,0,1,
30/03 04:55:10,5,5,0,0,1,1,6,0,0,0,0,0,0,
30/03 04:55:11,1,1,0,0,0,0,1,0,0,0,0,0,1,
30/03 04:55:12,5,5,0,0,0,0,1,0,0,0,0,0,0,
30/03 04:55:13,8,8,0,0,0,0,2,0,0,0,0,0,0,
30/03 04:55:14,17,17,0,0,1,0,14,0,0,0,0,0,0,
30/03 04:55:15,3,3,0,0,0,0,3,0,0,0,0,0,0,
30/03 04:55:16,13,13,0,0,1,1,10,0,0,0,0,0,0,
30/03 04:55:17,11,11,0,0,1,1,13,0,0,0,0,0,0,
30/03 04:55:18,14,14,0,0,0,0,6,0,0,0,0,0,1,
30/03 04:55:19,7,7,0,0,0,0,7,0,0,0,0,0,0,
30/03 04:55:20,28,28,0,0,3,3,24,0,0,0,0,0,0,
30/03 04:55:21,4,4,0,0,0,0,4,0,0,0,0,0,1,
30/03 04:55:22,8,8,0,0,0,0,4,0,0,0,0,0,0,
30/03 04:55:23,2,2,0,0,0,0,2,0,0,0,0,0,0,
30/03 04:55:24,10,10,0,0,0,0,5,0,0,0,0,0,0,
30/03 04:55:25,13,13,0,0,1,1,11,0,0,0,0,0,1,
30/03 04:55:26,2,2,0,0,0,0,2,0,0,0,0,0,1,
30/03 04:55:27,4,4,0,0,0,0,1,0,0,0,0,0,0,
30/03 04:55:28,9,9,0,0,1,1,10,0,0,0,0,0,0,
30/03 04:55:29,27,27,0,0,2,1,20,0,0,0,0,0,0,
30/03 04:55:30,17,17,0,0,3,1,22,0,0,0,0,0,0,
30/03 04:55:31,29,29,0,0,3,2,21,0,0,0,0,0,0,
30/03 04:55:32,1,1,0,0,0,0,1,0,0,0,0,0,0,
30/03 04:55:33,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:55:34,8,8,0,0,0,0,5,0,0,0,0,0,0,
30/03 04:55:35,1,1,0,0,0,0,1,0,0,0,0,0,0,
30/03 04:55:36,9,9,0,0,0,0,4,0,0,0,0,0,0,
30/03 04:55:37,4,4,0,0,1,1,6,0,0,0,0,0,0,
30/03 04:55:38,11,11,0,0,2,1,11,0,0,0,0,0,0,
30/03 04:55:39,4,4,0,0,0,0,4,0,0,0,0,0,0,
30/03 04:55:40,5,5,0,0,0,0,3,0,0,0,0,0,0,
30/03 04:55:42,27,27,0,0,0,0,27,0,0,0,0,0,0,
30/03 04:55:43,21,18,0,0,6,4,25,0,0,3,0,0,0,
30/03 04:55:44,2,3,0,0,0,0,2,0,0,0,0,0,0,
30/03 04:55:45,2,4,0,0,0,0,1,0,0,0,0,0,0,
30/03 04:55:47,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:56:11,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:57:02,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:57:27,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:58:02,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:58:18,0,0,3,0,0,0,0,3,0,0,0,0,0,
30/03 04:58:20,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:58:25,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:59:11,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 04:59:47,1,1,3,0,0,0,0,0,0,0,0,0,0,
30/03 04:59:56,2,2,0,0,0,0,0,0,0,0,0,0,0,
30/03 05:00:38,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 05:00:40,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 05:00:56,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 05:02:16,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 05:04:32,1,1,0,0,0,0,0,0,0,0,0,0,0,
30/03 05:06:45,3,3,0,0,0,0,0,0,0,0,0,0,0,
30/03 05:06:49,1,1,0,0,0,0,0,0,0,0,0,0,0,
